eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeWideLeft,eyeWideRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,jawForward,jawLeft,jawOpen,jawRight,mouthLeft,mouthRight,mouthFrownLeft,mouthFrownRight,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthDimpleLeft,mouthDimpleRight,mouthRollUpper,mouthRollLower,mouthShrugUpper,mouthLowerDown,mouthShrugLower,mouthFunnel,mouthPucker,mouthCompress,mouthUpperOut,FaceSneer,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,mouthUpperUpRight,mouthUpperUpLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthPressLeft,mouthPressRight,mouthClose,tongueOut
0.005025,0.005034,-0,-0,0,0,0,0.10111,0,0,0.101204,0,0.000527,0.000527,0.08165,0.08165,0.041217,0.070328,0.070328,0.0015818328,-0.0002271235,0.007095106,-0.0000010767562,-0.000011322785,-0.00097475434,0.009305486,0.0044476986,0.35041445,0.3508581,0.00007126015,0.00023528188,0.009826086,0.012122216,-0.00007031299,-0.0007984992,0.00042341836,0.06035944,-0.0013085906,-0.026759703,0.002751559,-0.000000014292952,-0.00034792488,0.0000000008939496,0.00090848864,0.0961325,0.095584005,0.00035267323,-0.00019230787,0.0001451843,0.00014518449,0.004201457,0.004294621,-0.00037566945,-0.00065540615,0.0047994107,-0.0000074667187
0.001896,0.001911,-0,-0,0,0,0,0.099139,0,0,0.099212,0,0.000425,0.000425,0.080879,0.080879,0.051105,0.070854,0.070854,0.0019778498,0.00020444952,0.07923017,-0.000000043860382,-0.00007657017,-0.00085351383,0.007891252,0.004293843,0.40908828,0.40901884,0.00053990446,0.0009834571,0.0026016068,0.0043136477,-0.00062719965,0.00034461077,0.0006353855,0.082423195,0.000093219336,-0.016880501,-0.0020270497,-0.00000001528837,-0.00030533364,0.0000000009182357,0.001370725,0.09033494,0.089747846,-0.0005783569,-0.00062474795,-0.00023109463,-0.00023109466,0.046774555,0.04577028,-0.0011231778,-0.0012014359,-0.000037521124,-0.000005626509
0.003209,0.003241,-0,-0,0,0,0,0.100042,0,0,0.100103,0,0.000244,0.000244,0.078159,0.078159,0.071493,0.073242,0.073242,0.0026992196,0.00040117092,0.20372285,0.00000011597149,0.000031696865,-0.00058333855,0.0044994983,0.0025481961,0.43949863,0.4399878,0.00074293464,0.0011209194,0.00406023,0.005525832,0.00012841634,-0.00042369775,0.00056884345,0.08961245,0.000023302156,-0.01899578,-0.00028485432,-0.000000015843234,-0.00023945654,0.0000000009606165,0.0013439173,0.07683158,0.076187566,-0.00077305175,-0.0007853396,-0.00041438238,-0.0004143821,0.05756843,0.056379214,-0.00065047387,-0.00072300434,-0.0011816025,-0.0000055428027
0.005285,0.005321,-0,-0,0,0,0,0.10238,0,0,0.102431,0,0.00009,0.00009,0.07268,0.07268,0.102983,0.078638,0.078638,0.003085604,0.0010829284,0.28069168,0.0000014125362,0.000099131896,-0.0006075767,0.0023472481,0.0009349425,0.4373187,0.4381317,0.0011422066,0.0011514109,0.004235817,0.0051941155,0.00014646724,-0.0013724919,0.0010735821,0.10907741,-0.00023970054,-0.012144659,0.0013050698,-0.000000015700689,0.00005652546,0.0000000010149334,0.0010932987,0.079325974,0.078749284,-0.0002459716,-0.0002712421,-0.0005295663,-0.00052956655,0.056540728,0.056032494,-0.00013751443,-0.00010374561,-0.004384812,-0.0000021096712
0.02039,0.02035,-0,-0,0,0,0,0.112177,0,0,0.112217,0,0.000973,0.000973,0.06088,0.06088,0.143281,0.091025,0.091025,0.0021374095,0.00145688,0.21485837,0.0000010512813,0.00013837832,-0.0007819128,0.00032584704,0.0004030848,0.4029199,0.40338534,0.0011848845,0.0010468671,0.006422216,0.010673849,0.0009718174,-0.0009672139,0.0011840323,0.13140759,-0.00019547623,-0.007041294,0.005092483,-0.000000014790242,-0.0005627478,0.0000000009593897,0.000612739,0.093269944,0.092767,-0.00023611914,-0.00025889464,-0.00066293404,-0.0006629342,0.045408152,0.045455035,-0.00041872542,-0.00015422888,-0.0051650293,-0.0000025929003
0.034718,0.034623,-0,-0,0,0,0,0.125652,0,0,0.125666,0,0.002357,0.002357,0.046715,0.046715,0.180327,0.107259,0.107259,0.00012864359,0.00088934926,0.13602372,-0.00000047415597,0.000099730736,-0.0006527421,0.00009055901,0.00002206117,0.3581769,0.35839832,0.0005723415,0.00036861654,0.00712239,0.013376063,0.0014164075,-0.0003865091,0.00082783867,0.15110657,-0.00014518108,-0.004638735,0.009723496,-0.000000014101005,-0.0009251395,0.0000000009479929,0.00020238478,0.092924915,0.09252628,-0.0001341477,-0.00031777564,-0.0005911093,-0.00059110904,0.027576797,0.028190095,-0.0006187549,-0.00022337772,-0.0034454092,-0.000004415757
0.048655,0.048541,-0,-0,0,0,0,0.138811,0,0,0.138787,0,0.003835,0.003835,0.034324,0.034324,0.206968,0.122105,0.122105,-0.0010844218,-0.000039198436,0.084669694,-0.0000009780133,-0.000014279647,-0.0006961706,-0.000055167824,-0.000216458,0.3196292,0.31991294,0.00010547321,0.000030034222,0.0036195433,0.0104219625,0.0009679212,0.00006266311,0.00076807104,0.15469994,-0.00025127502,0.004409343,0.017313538,-0.000000013857531,-0.0010516677,0.0000000009706902,-0.00021822145,0.085571095,0.08518821,-0.00016461406,-0.00033794902,0.0001552055,0.00015520552,0.022717917,0.023270827,-0.0010580895,-0.00071274024,-0.0007961318,-0.000006861079
0.057116,0.057001,-0,-0,0,0,0,0.142444,0,0,0.142395,0,0.004133,0.004133,0.029944,0.029944,0.217655,0.128229,0.128229,-0.001664904,-0.00049220305,0.07068685,-0.0000016436043,-0.000110918656,-0.0010204115,0.000075097196,-0.0005462803,0.2962086,0.29673848,0.00017873757,0.0002291603,0.0030841879,0.009919656,0.0014652968,0.0004652543,0.0013588052,0.14580598,0.0010211561,0.034540616,0.040201124,-0.000000013924161,-0.0011259262,0.000000000986553,-0.0016167387,0.07308583,0.072684005,-0.000341787,-0.00043714326,0.0011080212,0.0011080212,0.016537815,0.016656544,-0.0012448775,-0.0009230878,0.000029113144,-0.0000056782374
0.050651,0.050561,-0,-0,0,0,0,0.131832,0,0,0.131789,0,0.000789,0.000789,0.031144,0.031144,0.220546,0.127274,0.127274,-0.001991731,-0.0010359157,0.05907978,-0.0000005077036,-0.00012889526,-0.00082436716,-0.000027565286,-0.0009596532,0.28588843,0.28607565,0.00020297524,0.00036760513,0.00887938,0.017162329,0.002592544,0.0014438615,0.002168198,0.11387027,0.0034399256,0.084903084,0.086527556,-0.000000014050055,-0.001193354,0.0000000010218505,-0.0020245318,0.062262975,0.061889708,-0.0007047951,-0.00069551636,0.0024936362,0.0024936362,0.0112437075,0.011214708,-0.00095554534,-0.0005900776,0.00003200397,-0.0000045125053
0.039148,0.039057,-0,-0,0.007236,0.007236,0,0.111266,0,0,0.111245,0,0,0,0.036425,0.036425,0.219706,0.120848,0.120848,-0.0018511238,-0.0006020935,0.05426876,0.0000020981988,-0.000037868063,-0.0013644961,-0.00032115076,-0.0007958553,0.28353927,0.28372473,0.0003415076,0.0005076537,0.025656208,0.038611937,0.002085669,0.0018540546,0.0022129118,0.073735885,0.0045382143,0.14949125,0.1499748,-0.000000014145391,-0.00044873788,0.0000000010470576,-0.0012925551,0.049175035,0.048941832,-0.00067550316,-0.0005257018,0.001842802,0.0018428022,0.002678644,0.002508169,-0.00061470363,-0.00028289575,-0.0048846714,-0.0000010690892
0.018443,0.018353,-0,-0,0.018644,0.018644,0,0.087559,0,0,0.087551,0,0,0,0.045839,0.045838,0.212361,0.110428,0.110428,-0.0012308815,-0.0002673287,0.052979484,0.0000028279633,-0.00004446863,-0.0018209838,0.00004284503,-0.0007372033,0.2938092,0.29409185,0.00015498418,0.000321717,0.042849056,0.05880743,0.0012947139,0.001322893,0.003554604,0.019310806,0.0105143655,0.18261921,0.17698598,-0.000000014201863,-0.0007790924,0.0000000011238478,0.00015144772,0.03864906,0.03841673,-0.00061853044,-0.0005753515,0.0017788736,0.0017788736,0.004089417,0.0041986182,-0.001190328,-0.001204784,0.0058066845,-0.000010038853
0.003477,0.003398,-0,-0,0.032065,0.032065,0,0.064902,0,0,0.064896,0,0,0,0.056616,0.056616,0.200695,0.099139,0.099139,-0.00045195315,0.0004785452,0.06875743,0.0000035509033,-0.000010371884,-0.002902749,0.00024289684,-0.00008147792,0.26811534,0.26826283,0.00000021141022,0.00024495926,0.07032118,0.08953199,0.0003249906,0.00034840312,0.0074145417,0.001537676,0.02820058,0.148038,0.25990462,-0.000000015110755,-0.00071419915,0.0000000011658932,0.0017991825,0.030715901,0.030723818,-0.0002143858,-0.000184956,0.0003379113,0.00033791116,0.002708936,0.0025607292,-0.0005478151,-0.0007394962,0.07120694,-0.0000133336835
0,0,-0,-0,0.047053,0.047053,0,0.043215,0,0,0.043208,0,0,0,0.065426,0.065426,0.187079,0.090767,0.090767,0.0004951395,0.00034409016,0.08741592,0.0000021994165,0.000063607426,-0.0030717547,0.00009275973,0.0004790409,0.24634124,0.2464356,-0.00016676448,0.00010252092,0.068326674,0.0863059,-0.0015015341,-0.00041794125,0.00891466,-0.00069044065,0.035071,0.07912627,0.29004225,-0.0000000143024685,-0.00015024259,0.0000000011884594,0.001244654,0.026402213,0.02643298,-0.00045371335,-0.0003572544,-0.00017008264,-0.0001700827,0.0007394608,0.0003551524,0.029218905,0.02886287,0.08923541,-0.000012528642
0,0,-0,-0,0.06291,0.06291,0,0.022391,0,0,0.022385,0,0,0,0.070471,0.070471,0.175794,0.086307,0.086307,0.0020510266,-0.00013177097,0.09476039,0.0000010385274,0.00013232716,-0.0023294128,0.0007642274,0.0015369742,0.27467477,0.27464303,-0.00027245842,-0.0000291178,0.05591861,0.06946856,-0.00068117864,-0.00070536695,0.0074946024,0.00021515228,0.025860604,0.052061703,0.2494799,-0.000000015032358,0.00045407494,0.0000000013451772,0.000592266,0.03562104,0.035934076,-0.00015750062,-0.000012167729,-0.0000452838,-0.000045283858,0.001636494,0.0014868043,0.013162847,0.0128915,0.088900745,-0.0000013638382
0,0,-0,-0,0.079002,0.079002,0,0.003647,0,0,0.003639,0,0,0,0.073107,0.073107,0.166899,0.084397,0.084397,0.0034521697,0.00018430129,0.09470627,-0.0000021415517,0.00008832167,-0.00025533792,0.0017695208,0.0012719748,0.32287857,0.32356596,0.00009376556,0.00012595672,0.029304083,0.036594257,-0.00018693879,-0.00009073317,0.0059989886,0.009844884,0.002849178,0.04408104,0.12887332,-0.000000014564819,-0.00026426534,0.000000001264697,-0.00025842432,0.051681526,0.052550647,0.0007491354,0.000847131,0.0010486017,0.0010486016,0.019879041,0.020539343,-0.0006822627,-0.0006557731,0.022761678,-0.000006760285
0,0,-0,-0,0.093907,0.093907,0.011308,0,0,0,0,0.011302,0,0,0.075436,0.075436,0.161668,0.081826,0.081826,0.026531313,0.0014505037,0.09241052,0.0000016138483,-0.0000092283135,-0.0013609552,0.0023247346,0.0011013636,0.3405534,0.34116635,0.00021766499,0.000066520646,0.003251587,0.004112399,-0.0003583962,-0.0004059067,0.0017625792,0.021141075,0.00046683755,0.033101983,0.034867443,-0.00000001462986,-0.00007410138,0.0000000012449879,0.00017161085,0.08252914,0.08330058,0.00077358354,0.0008528349,0.0013558742,0.0013558744,0.0736526,0.074188694,0.00038058963,0.0005618343,-0.00058068335,-0.00000835193
0,0,-0,-0,0.107101,0.107101,0.021791,0,0,0,0,0.02179,0,0,0.076183,0.076183,0.163322,0.080056,0.080056,0.03133432,0.0013938462,0.07948019,0.0000017200036,-0.000095298405,-0.00054915855,0.0018548667,0.0012829273,0.34531447,0.34583852,0.00041027088,0.0003699893,0.0009326972,0.0013179649,-0.0005137408,-0.00003661774,0.00061393157,0.035316676,0.00009671226,0.020642925,0.0111643,-0.000000014121926,0.00020558294,0.0000000012582999,0.0012235388,0.105118945,0.10503278,-0.00004027225,-0.00014118757,0.000330279,0.0003302789,0.09738912,0.09783694,0.00034137815,0.00041358918,0.0006648414,-0.000007848674
0,0,-0,-0,0.118727,0.118727,0.030326,0,0,0,0,0.030338,0,0,0.077738,0.077738,0.167557,0.07518,0.07518,0.015410897,0.0006502634,0.06633656,0.00000051294865,-0.00015263357,0.00027509918,0.0005521574,0.0006756424,0.34166843,0.3419798,0.0001752032,0.00013303198,0.00028079562,0.000661077,0.000053719617,0.0006007161,0.00048128143,0.043950453,-0.000032217707,0.027069021,0.0065716915,-0.00000001367394,0.00007307646,0.0000000011388319,0.00049512973,0.10793137,0.10784954,0.00002572406,-0.00013413187,0.00017502696,0.00017502747,0.09275404,0.09340115,0.00028355606,0.00032395218,0.0020770803,-0.0000069948474
0.299412,0.299563,-0,-0,0.128892,0.128892,0.038703,0,0,0,0,0.038711,0,0,0.080118,0.080119,0.16656,0.069248,0.069248,0.0030317158,0.00024401862,0.05808339,0.00000040659688,-0.0001995785,0.00067516,0.0010333254,0.0008763884,0.32179826,0.32190728,-0.0002465397,-0.0003432464,0.00078016147,0.0012281742,0.0005169059,0.0012677968,0.0003792895,0.041870017,-0.00024885545,0.04547566,0.011657145,-0.000000013449118,0.00000040372834,0.0000000011061273,0.00016181427,0.09963075,0.0998213,0.0003583664,0.00015813392,0.00024194336,0.00024194323,0.08302164,0.08402612,0.00059074536,0.0006642062,0.0059678033,-0.000008996547
0.858116,0.858054,-0,-0,0.136332,0.136332,0.044679,0,0,0,0,0.044689,0,0,0.083837,0.083837,0.156924,0.063098,0.063098,0.0022401996,0.00024293456,0.0671047,0.0000014987563,-0.00021283358,0.00088821864,0.0031073827,0.0015981409,0.30065182,0.3006026,-0.00037852582,-0.0006015599,0.0017603273,0.0016423026,0.00059261546,0.001099796,0.00034549832,0.036440168,-0.0014608777,0.05764665,0.046264376,-0.000000013426291,0.0003526816,0.0000000011899933,0.0002900185,0.106272906,0.10656299,0.0006687436,0.0004111491,0.00018003768,0.00018003758,0.05647988,0.057791907,0.0007793,0.0008688569,0.010810733,-0.0000078426965
0.999986,0.999986,-0,-0,0.138894,0.138894,0.0444,0,0,0,0,0.044415,0,0,0.086379,0.086379,0.144735,0.060749,0.060749,0.001337735,-0.00022545643,0.09795554,0.0000014551233,-0.000091275564,0.0013636495,0.0013892697,0.00021815827,0.27474007,0.27484855,-0.0008391561,-0.0012618965,0.0023154654,0.0015813652,0.00003782939,0.00026296824,-0.000089103356,0.026361022,-0.0015575564,0.080611266,0.11859374,-0.000000013824241,0.0011295734,0.0000000013595798,-0.0002648132,0.10380897,0.104237214,0.0006600898,0.00044990517,0.000024974768,0.000024974739,0.037657283,0.03937208,0.0013528196,0.0014766464,0.02454743,-0.00000361399
0.764627,0.764819,-0,-0,0.124052,0.124052,0.042953,0,0,0,0,0.042978,0,0,0.086833,0.086833,0.137373,0.061564,0.061564,0.000530255,-0.00080309715,0.12892452,0.0000008657544,-0.000084666324,0.0009928397,0.0009383649,-0.00004783911,0.23471181,0.2344925,-0.00088831503,-0.0012336122,0.002401812,0.0018149493,-0.00050332025,-0.0002616914,-0.000113832764,0.015171906,-0.0005317088,0.12262538,0.2071768,-0.000000014646387,0.0014479454,0.0000000016777926,-0.00074746227,0.09492463,0.09542813,0.0004448369,0.00036585983,-0.0003896039,-0.00038960387,0.028566139,0.02997206,0.0015083142,0.0015441095,0.07555505,-0.0000055143173
0.441278,0.441659,-0,-0,0.08957,0.08957,0.050145,0,0,0,0,0.050171,0,0,0.086019,0.086019,0.134431,0.063606,0.063606,-0.00016056653,-0.00079804193,0.14589825,0.00000056147655,-0.0001024103,0.00045731338,0.0018885817,0.00062225293,0.19941354,0.19912389,-0.00048852246,-0.0005916953,0.00037621893,0.0003520064,-0.0011531124,-0.00073844567,0.0003798576,0.0070866696,0.000059025828,0.16784132,0.28016874,-0.000000015329114,0.0011924938,0.000000002041555,0.000095780706,0.0843112,0.08427757,-0.000049444847,-0.00017195381,-0.0006767587,-0.0006767588,0.02080395,0.021664457,0.0010291571,0.0007410962,0.13652834,-0.000009615378
0.232567,0.232888,-0,-0,0.048612,0.048612,0.060269,0,0,0,0,0.060296,0,0,0.084067,0.084067,0.135769,0.065893,0.065893,-0.00030464027,-0.00047251768,0.16160524,0.0000014307361,-0.000038319493,0.00012251455,0.0039138757,0.0026525515,0.19082,0.19053419,-0.00031833816,-0.00036237948,-0.0010214634,-0.00096076727,-0.0019251183,-0.0007868763,0.00067212246,0.007343037,-0.0005012783,0.18382661,0.32023135,-0.000000015877887,0.000702152,0.0000000021775626,0.00073842425,0.06960705,0.06916469,-0.00024155155,-0.0004492188,-0.0007623241,-0.0007623241,0.017827896,0.018451773,0.00052588247,0.00007202756,0.16165562,-0.000009307292
0.116443,0.116635,-0,-0,0.014496,0.014496,0.069997,0,0,0,0,0.07004,0,0,0.081842,0.081842,0.138487,0.068165,0.068165,-0.00011668727,-0.0004731929,0.16876844,0.0000012555283,-0.000024195053,0.0006618672,0.0054508983,0.0038560838,0.20659415,0.20599562,-0.00038482342,-0.0004942836,-0.0021317732,-0.0017584804,-0.0026052345,-0.0003575664,0.0011580978,0.007573729,-0.000106083695,0.1797138,0.32281667,-0.000000016340039,0.0004493529,0.0000000022457034,0.000691121,0.0613349,0.06077531,-0.00005361624,-0.00036943238,-0.0009142516,-0.00091425166,0.026004443,0.026856901,0.00025532022,-0.00023080502,0.16959879,-0.0000074980453
0.049796,0.0499,-0,-0,0.000144,0.000144,0.072569,0,0,0,0,0.072634,0,0,0.080121,0.080121,0.140691,0.069873,0.069873,0.00013762712,-0.00012209825,0.14166266,0.0000016751974,-0.0000632452,0.0006363755,0.006586253,0.0039018446,0.23635356,0.23586617,-0.00027418975,-0.00058400724,-0.0022958461,-0.0020913053,-0.002369162,-0.0006579254,0.0013680048,0.007383832,0.000014896505,0.15479393,0.25551003,-0.000000015829386,0.00039572525,0.0000000020277846,0.0005418293,0.06901076,0.06865811,0.00038761273,0.00001723133,-0.00097640615,-0.0009764065,0.03839875,0.039715394,0.0005100826,0.00015858933,0.13449222,-0.0000031760537
0.022222,0.022291,-0,-0,0.000011,0.000011,0.070508,0,0,0,0,0.07059,0,0,0.079501,0.079501,0.140719,0.071009,0.071009,0.00051599275,0.0006298078,0.08265821,0.0000021795413,-0.00009808986,0.00006189896,0.0078106998,0.0035158119,0.25488994,0.25470677,-0.000035024248,-0.0004061982,-0.0021292288,-0.002153838,-0.000924265,-0.0008575879,0.0024794964,0.0066818483,-0.0010020561,0.09263514,0.17358136,-0.0000000144045185,-0.00010434305,0.000000001632134,0.001258506,0.084697165,0.084697,0.0005959254,0.00035738945,-0.00070913485,-0.00070913456,0.03905188,0.040432945,0.00056225434,0.0002512019,0.061631307,0.0000010600634
0.003933,0.003979,-0,-0,0,0,0.066697,0,0,0,0,0.066793,0.000284,0.000285,0.079731,0.079731,0.138169,0.072247,0.072247,0.00048281066,0.0012418441,0.023207098,0.0000028221134,-0.000048108275,-0.001271721,0.0077304356,0.003265668,0.262878,0.26317072,0.00038077775,0.000047385693,-0.0003941767,-0.00044777803,0.00046461774,-0.0019628908,0.00055225194,0.005363045,-0.002271919,0.060430523,0.09379412,-0.000000013010768,-0.00053056306,0.0000000012422022,0.0014199375,0.098130345,0.0985868,0.00082083605,0.000856312,-0.0007825726,-0.0007825725,0.015229037,0.016094357,0.00071315654,0.0005279854,0.006647274,0.000002033641
0,0,-0,-0,0,0,0.062687,0,0,0,0,0.062777,0.000597,0.000597,0.079937,0.079937,0.134712,0.074041,0.074041,-0.000046597794,0.00028335862,0.006285526,0.0000028223208,-0.000007826207,-0.00049292156,0.006856284,0.0034068886,0.2651846,0.2656244,0.00009019952,-0.000056451187,0.0012172535,0.0010950882,0.0015168213,-0.001314519,0.00014627352,0.0025540171,-0.0017176731,0.039272636,0.03954993,-0.000000012562637,-0.00054208515,0.0000000011239327,-0.00022964319,0.106216475,0.106973395,0.00045115966,0.00078433286,-0.00010489719,-0.00010489725,0.0038989391,0.004381491,0.00012238976,0.00012730341,0.00018330291,0.00000012691817
0,0,-0,-0,0,0,0.060815,0,0,0,0,0.060883,0.000763,0.000763,0.079374,0.079374,0.132557,0.076418,0.076418,-0.0004306985,-0.00007505715,0.0029918626,0.0000035238154,0.000019689176,0.00012549385,0.0055397395,0.002937294,0.26402435,0.26464528,-0.00020367838,-0.00021078717,0.00070532784,0.0012337193,0.000900676,-0.0009210389,-0.00021948293,0.0030053323,-0.0010565966,0.023563597,0.01500776,-0.000000012489295,-0.00050632656,0.0000000010765027,-0.0006985534,0.10797781,0.108911455,0.00024584308,0.00076534087,-0.00013849752,-0.00013849763,0.0011160746,0.0013679359,-0.00016046781,-0.00015275739,0.0014218651,-0.0000041695603
0,0,-0,-0,0,0,0.058581,0,0,0,0,0.058616,0.000877,0.000877,0.078574,0.078574,0.130685,0.078704,0.078704,-0.00034133438,0.000033833086,0.003818784,0.0000040711,0.000042107917,0.0005818801,0.004476548,0.0030142737,0.25872204,0.2594094,-0.0003275294,-0.00031069946,-0.00045417063,0.000430556,-0.000007643364,-0.0010634437,-0.00041258615,0.0027146414,-0.00057232985,0.0132566355,0.006494589,-0.000000012332141,-0.0003377127,0.0000000010611417,-0.00016429834,0.10904345,0.109945744,0.00027792063,0.0008198195,-0.00023573628,-0.00023573628,0.0002907291,0.00059136003,0.00007164199,0.000058210455,0.0020089038,-0.0000062912077
0,0,-0,-0,0,0,0.005065,0,0,0,0,0.005076,0.000952,0.000952,0.077703,0.077703,0.130781,0.080286,0.080286,-0.000085328706,0.00011989102,0.0036472157,0.000004664391,0.000020465164,0.0011475938,0.0036491496,0.0020649265,0.26027063,0.2610203,-0.0002545882,-0.0002366826,-0.0011078324,-0.00012759306,-0.0005578352,-0.0010976978,-0.00026582275,0.002884022,0.00019115629,0.008867066,0.004362911,-0.000000012346755,-0.0001779003,0.0000000010946163,0.0000034142286,0.11257584,0.11330717,0.00022439286,0.0007290207,-0.00014700225,-0.00014700231,-0.0000058934093,0.00033578277,-0.000013895333,0.000025310554,0.0019613616,-0.000008246818
0,0,-0,-0,0,0,0,0.093968,0,0,0.093987,0,0.001092,0.001092,0.077168,0.077168,0.131609,0.080872,0.080872,0.00011226162,0.00014234707,0.0032001212,0.0000052096666,0.000009314159,0.0015450255,0.0032705162,0.0010857204,0.26194286,0.26273993,-0.000233002,-0.0002243733,-0.0014026966,-0.00034904294,-0.0008501271,-0.0011334624,-0.00021652505,0.002995057,0.0006663599,0.0060379095,0.005719986,-0.000000012412507,-0.000046988716,0.0000000011239557,-0.0000031893142,0.11498637,0.11561603,0.00016839709,0.00065848976,-0.00009207935,-0.00009207944,-0.0002668202,0.00009959191,-0.00002445653,0.00006768759,0.001959581,-0.000009325198
0,0,-0,-0,0,0,0,0.148754,0,0,0.14881,0,0.00123,0.00123,0.076848,0.076848,0.132579,0.080734,0.080734,0.00029174238,0.00015880447,0.002952557,0.0000054180873,0.000006844506,0.0018390114,0.0036556846,0.00072365196,0.26445886,0.26529518,-0.00023985095,-0.00021965895,-0.0015592892,-0.00050194375,-0.0010891249,-0.0012176046,-0.00024754554,0.007238174,0.0010272893,0.0025456361,0.006865848,-0.000000012497866,0.0000751582,0.0000000011361109,-0.0000007546041,0.115228266,0.11580977,0.00014957879,0.0006314572,-0.00004929232,-0.000049292234,-0.00054979697,-0.00023394823,-0.00007485133,0.000041512772,0.0020424798,-0.0000103059065
0,0,-0,-0,0,0,0,0.151692,0,0,0.151802,0,0.001381,0.001381,0.076926,0.076925,0.132986,0.079703,0.079703,0.0005135732,0.00018388592,0.0025769286,0.000005395689,0.0000055536857,0.0020746193,0.004643703,0.0016232063,0.26739758,0.2682603,-0.0002902802,-0.00025827624,-0.0016769171,-0.000692429,-0.0012778495,-0.0013324879,-0.00035815127,0.01470004,0.0013261102,-0.0018894114,0.00800287,-0.0000000125847945,0.0002240038,0.0000000011362734,0.000017162645,0.1174332,0.117994435,0.00018051639,0.00063803233,-0.000034617413,-0.000034617362,-0.0010129083,-0.00077964924,-0.000009317882,0.000114545226,0.0019908994,-0.000010671498
0,0,-0,-0,0,0,0,0.151059,0,0,0.151209,0,0.001422,0.001422,0.077615,0.077615,0.131718,0.07834,0.07834,0.00075275265,0.00026565045,0.002554413,0.0000048906127,-0.00006258127,0.002099872,0.006114008,0.0025940745,0.26854503,0.2692663,-0.00017565303,-0.00018388312,-0.0008567739,-0.00035193935,-0.0016489467,-0.0012507141,-0.000121460296,0.014127746,0.0019547744,-0.001454249,0.008120161,-0.000000012631874,0.00019004988,0.0000000011282434,0.00002030679,0.112247124,0.11258247,0.00008975435,0.00044920528,-0.00010553648,-0.0001055366,-0.0014769379,-0.0012295544,0.00019632559,0.0004385691,0.0017212741,-0.000009360589
0,0,-0,-0,0,0,0,0.148094,0,0,0.14826,0,0.001421,0.001421,0.078428,0.078428,0.13008,0.077223,0.077223,0.0010989187,0.0003525149,0.0045647807,0.0000044431927,-0.00012663384,0.0013196566,0.006768121,0.0032772226,0.27076322,0.27117,-0.000050126575,-0.00007998664,0.000076688826,0.000028023496,-0.0015080366,-0.000831753,0.00018522143,0.0073746825,0.002124825,-0.0006622113,0.0077066533,-0.000000012725597,-0.00013290672,0.0000000011019988,0.0005199341,0.10731718,0.10737826,-0.000042437576,0.0001533702,-0.00026591186,-0.00026591192,-0.0012007263,-0.00089190714,0.0006908551,0.0009484608,0.0020370595,-0.000007655915
0,0,-0,-0,0,0,0,0.142001,0,0,0.142166,0,0.001379,0.001379,0.079201,0.079201,0.128316,0.076228,0.076228,0.0012008185,0.0005102167,0.01374675,0.0000037438085,-0.00013173348,0.00032078708,0.006490676,0.0033363742,0.28151155,0.28163067,-0.0000012824312,0.0000060619786,0.000967212,0.0006217668,-0.0017198427,-0.000119715,0.00058071595,0.0047291415,0.0016536932,0.0040037893,0.006607961,-0.0000000128369555,-0.00018831925,0.000000001077852,0.0010175444,0.100093514,0.100024074,-0.00011026207,0.000013416633,-0.00033042865,-0.00033042848,-0.0016897973,-0.0014545377,0.00089298096,0.0012203837,-0.003062345,-0.0000040091545
0,0,-0,-0,0,0,0,0.134222,0,0,0.134372,0,0.001363,0.001363,0.080111,0.080111,0.12588,0.075045,0.075045,0.0015277443,0.00055689085,0.028681252,0.000003010252,-0.00007952648,-0.00049556093,0.0063751033,0.0032430792,0.29610008,0.2962365,-0.00020417478,-0.00019361917,0.0004081782,0.00014644675,-0.0012445557,0.0003172541,0.00049049966,0.0059344927,0.00070157973,0.012290001,0.0030186474,-0.000000013101415,-0.00036204536,0.0000000010552964,0.0011781412,0.09182531,0.091750406,-0.00026984513,-0.00018558092,-0.00027039315,-0.0002703932,-0.0020921063,-0.0018326528,0.0005682539,0.0008353889,-0.0041459836,-0.0000007261697
0,0,-0,-0,0,0,0,0.123487,0,0,0.123606,0,0.001324,0.001324,0.081166,0.081166,0.124168,0.072291,0.072291,0.0017160298,0.00047651678,0.07625987,0.000002146061,0.00002935403,-0.0005241763,0.0075629447,0.003646208,0.32302088,0.32321414,-0.0005415017,-0.00054135174,0.00035177357,0.000034537166,-0.00054799207,0.00045665354,0.0001128437,0.026121184,-0.001291824,0.01939096,0.0039195493,-0.000000013530789,-0.0004100852,0.0000000010800746,0.000990056,0.08486147,0.08492923,-0.00018168148,-0.00013879873,-0.00026738242,-0.0002673823,-0.001569178,-0.001417527,0.000059851445,0.00015982892,-0.0041806586,0.0000062039544
