eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeWideLeft,eyeWideRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,jawForward,jawLeft,jawOpen,jawRight,mouthLeft,mouthRight,mouthFrownLeft,mouthFrownRight,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthDimpleLeft,mouthDimpleRight,mouthRollUpper,mouthRollLower,mouthShrugUpper,mouthLowerDown,mouthShrugLower,mouthFunnel,mouthPucker,mouthCompress,mouthUpperOut,FaceSneer,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,mouthUpperUpRight,mouthUpperUpLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthPressLeft,mouthPressRight,mouthClose,tongueOut
0.017335,0.017363,-0,-0,0,0,0.046285,0,0,0,0,0.046379,0.002767,0.002767,0.088396,0.088396,0.028732,0.055169,0.055169,0.0039279843,0.00008850079,0.36852878,0.000002438056,-0.000022771097,0.00056527834,0.0072148247,0.0028446042,0.4022346,0.40250105,0.00031130854,0.0004486749,0.004686746,0.005527459,0.0008100788,0.0012340695,0.0002473425,0.06716187,-0.00017685909,0.021449897,0.014304111,-0.00000001719105,0.0016661026,0.000000001190723,0.0001039356,0.07794669,0.07752859,-0.0009457553,-0.0009904103,0.0011574529,0.0011574527,0.14543618,0.14542423,0.0016495688,0.001573666,0.009276245,-0.000007883322
0.007297,0.007299,-0,-0,0,0,0.045903,0,0,0,0,0.046007,0.00262,0.00262,0.088821,0.088821,0.025254,0.055857,0.055857,0.0049826633,0.00004255958,0.42197043,0.000001648631,0.000007756173,0.0009371112,0.0074509755,0.0023895977,0.3976015,0.39823785,0.00066277105,0.0007488625,0.006810935,0.007287156,0.001370402,0.0014094096,0.00047733728,0.05102712,-0.00022295909,0.022325423,0.02863377,-0.000000017299069,0.0020389394,0.0000000013205085,-0.00027059158,0.06958282,0.068812996,-0.0011021979,-0.0013213689,0.0013446027,0.0013446028,0.15304539,0.15319599,0.0016407762,0.0015374059,0.010002874,-0.00000708719
0.003523,0.003517,-0,-0,0,0,0.045038,0,0,0,0,0.045145,0.002602,0.002602,0.089092,0.089092,0.022986,0.056172,0.056172,0.005556262,0.0001621684,0.44095063,-0.00000021931555,0.0000006670325,0.0008383333,0.00782001,0.0023165895,0.3874963,0.38831162,0.0011054333,0.0013023317,0.012265461,0.013199038,0.001200397,0.00072519016,0.0007609194,0.04824887,-0.00034906995,0.01959756,0.03593473,-0.000000016948807,0.002376739,0.0000000013285681,-0.0002729399,0.071917765,0.07092231,-0.0012467168,-0.001436959,0.0012626033,0.001262603,0.13832447,0.13803707,0.0027265688,0.0025856057,0.011066709,-0.000005647991
0.002989,0.00298,-0,-0,0,0,0.046095,0,0,0,0,0.0462,0.002428,0.002428,0.089151,0.089151,0.021709,0.05667,0.05667,0.005141693,0.00018204935,0.44297665,-0.0000022627046,-0.00007992139,0.00039027352,0.008671666,0.0020632483,0.36758292,0.368152,0.0011554677,0.001411642,0.017011762,0.018464802,0.0008073137,-0.0002899086,0.00077919103,0.05017401,-0.00019443315,0.023258347,0.054841273,-0.000000016211564,0.0025092014,0.0000000013446855,-0.00013017701,0.07691182,0.075832695,-0.001038935,-0.0012356322,0.0009840286,0.0009840287,0.09460004,0.09402484,0.0049151485,0.0046708873,0.014884286,-0.000009240721
0.003254,0.003243,-0,-0,0,0,0.047624,0,0,0,0,0.047721,0.002279,0.002279,0.088971,0.088971,0.021876,0.056901,0.056901,0.004337744,0.000037895516,0.4249469,-0.000002590129,-0.00015529069,-0.000646465,0.009472727,0.0016240715,0.32868126,0.32902092,0.0010310672,0.0011995854,0.023347488,0.026165929,0.0012794053,-0.00052289944,0.0010053935,0.036081642,0.00024849223,0.042180367,0.098537385,-0.000000015320843,0.0023245807,0.0000000014099609,-0.00047938107,0.079797745,0.07890858,-0.00043119583,-0.0006833691,0.00093752827,0.0009375282,0.040814236,0.040549982,0.0063365996,0.0061144787,0.024634838,-0.000014173511
0.00394,0.003939,-0,-0,0,0,0.050262,0,0,0,0,0.050357,0.001933,0.001933,0.089201,0.089201,0.02127,0.056561,0.056561,0.0025761584,-0.00024806615,0.37904388,-0.0000021269498,-0.00015850592,-0.0009785923,0.009572116,0.0016549188,0.29292363,0.29320568,0.0007826146,0.00081172865,0.032898527,0.038528353,0.000892458,0.00015615579,0.0014098724,0.010635635,0.0019440465,0.08787743,0.17906247,-0.000000015469553,0.0021501472,0.0000000015335884,-0.0012567248,0.07523365,0.07459178,0.00006966479,-0.00030448008,0.0010283025,0.0010283024,0.0074083544,0.007631289,0.0041994187,0.0039307666,0.0632488,-0.000017990034
0.003709,0.003716,-0,-0,0,0,0.051919,0,0,0,0,0.052013,0.001748,0.001749,0.089607,0.089607,0.020649,0.055879,0.055879,0.0013424903,-0.0002625771,0.27363175,-0.0000013172294,-0.00022964177,-0.0013491744,0.010044578,0.0022468716,0.25748074,0.25736505,0.00084616337,0.0009992719,0.04560341,0.05414766,-0.0003583124,0.00032067858,0.001614104,0.0023495443,0.0039711,0.11571196,0.2433527,-0.00000001554269,0.0016048674,0.0000000015598416,-0.0011554691,0.071155846,0.07052088,0.00004025828,-0.00021063723,0.00047710625,0.00047710625,0.0017366484,0.00171653,0.0026632724,0.002447648,0.1033004,-0.000018127808
0.003985,0.003992,-0,-0,0,0,0.051198,0,0,0,0,0.051297,0.001787,0.001787,0.089876,0.089876,0.020644,0.055062,0.055062,0.00075509213,-0.00008043088,0.18982413,-0.00000046045443,-0.00036679313,-0.0018849769,0.010056977,0.0023522682,0.24419068,0.24383931,0.0012276331,0.0014027338,0.05778122,0.06749749,-0.0012992066,-0.000057654455,0.0024573794,0.0010142997,0.0043646293,0.14438726,0.24624619,-0.000000015312658,0.0017930693,0.0000000015625053,-0.0008861171,0.0700707,0.06926251,0.00012930017,-0.0001785336,0.0004626619,0.00046266196,0.00068218075,0.0006116759,0.0030540628,0.0028756224,0.113772325,-0.0000161862
0.001875,0.001873,-0,-0,0,0,0.050829,0,0,0,0,0.050932,0.001827,0.001827,0.089667,0.089667,0.022073,0.054612,0.054612,0.0011045514,-0.00004104618,0.120948136,0.00000047679168,-0.00038564124,-0.0023584808,0.009914821,0.0025978216,0.25005132,0.24946192,0.0016077319,0.0019309111,0.069245405,0.08108579,-0.001731683,-0.00051604677,0.0027612215,0.0019202838,0.0033039178,0.14781247,0.22583057,-0.000000014759058,0.0021691807,0.000000001455706,-0.00031757634,0.074467964,0.07335122,-0.00044237636,-0.00067219604,0.0005335053,0.00053350534,0.002351664,0.0016987193,0.0009507481,0.0008059414,0.09071841,-0.000012412245
0.002379,0.00237,-0,-0,0,0,0.004346,0,0,0,0,0.004453,0.002022,0.002022,0.089572,0.089572,0.022909,0.054058,0.054058,0.0008619819,0.00017119758,0.0858918,0.0000005268257,-0.00027851888,-0.0028312872,0.009475817,0.0028740738,0.2598658,0.2591852,0.0014800187,0.0017323,0.07526019,0.08898811,-0.001834448,-0.00075247325,0.0024035275,0.0034478437,0.0013774484,0.12649123,0.20692027,-0.000000014030324,0.0020552697,0.0000000012689294,0.00014031865,0.0805113,0.07944081,-0.0004219357,-0.00067027844,0.0005633386,0.00056333863,0.0030736495,0.0026512593,0.00061836466,0.00042291358,0.062081024,-0.000010668191
0.001306,0.001301,-0,-0,0,0,0,0.078884,0,0,0.078991,0,0.002134,0.002134,0.088935,0.088935,0.024757,0.054099,0.054099,0.00043283124,0.00045809243,0.056877214,-0.000000008034476,-0.00016005091,-0.002712552,0.009071257,0.0028676465,0.27842963,0.27763134,0.0011710376,0.0012713419,0.07657528,0.091654204,-0.0011682357,-0.00050998013,0.001974091,0.0055825743,-0.0006688568,0.08636359,0.15787724,-0.000000012953291,0.0014705707,0.0000000010507246,0.0006614581,0.09552862,0.0946518,-0.00029571075,-0.0006136205,0.00066827337,0.00066827337,0.0033954736,0.0035213903,-0.00007522758,-0.0003273366,0.033275004,-0.000007866936
0,0,-0,-0,0,0,0,0.129572,0,0,0.129671,0,0.003205,0.003205,0.0873,0.0873,0.028309,0.055377,0.055377,-0.0000068442896,0.0002723066,0.019200847,-0.0000011241709,-0.00005779034,-0.00194749,0.0087222345,0.0026421812,0.3028698,0.3020949,0.00078346673,0.00082689617,0.08027015,0.0964305,0.00024810107,-0.00014804583,0.0012389757,0.0057787513,-0.00043717911,0.04590786,0.084491745,-0.000000012114308,0.00014998019,0.0000000007323767,0.0008804328,0.10993248,0.10933228,-0.00030120276,-0.00060147233,0.0005559828,0.00055598293,0.00420402,0.0046557374,-0.00032451935,-0.0007223841,0.008494824,-0.000012551012
